Product_ID,Product_Name,Category,Supplier_ID,Supplier_Name,Stock_Quantity,Reorder_Level,Reorder_Quantity,Unit_Price,Date_Received,Last_Order_Date,Expiration_Date,Warehouse_Location,Sales_Volume,Inventory_Turnover_Rate,Status,Expiry_Class,Days_Until_Expiry,Stock_Age,Stock_Value,Shelf_Life,Remaining_Shelf_Life_Ratio
23-070-2433,Powdered Sugar,Grains & Pulses,82-235-9317,Meeveo,68,7,37,2.5,2024-08-08,2024-04-11,2025-10-14,836 Brown Alley,69,1,Discontinued,Not_Expired,37,395,170.0,432,0.08564814814814815
88-807-8431,Haddock,Seafood,66-563-9462,Eire,11,87,43,9.0,2025-01-02,2024-06-06,2025-12-30,2 Russell Alley,86,91,Active,Not_Expired,114,248,99.0,362,0.3149171270718232
15-082-9124,Apricot,Fruits & Vegetables,02-997-1489,LiveZ,89,35,19,5.0,2025-01-31,2024-10-08,2025-10-25,38 Dawn Street,49,55,Discontinued,Not_Expired,48,219,445.0,267,0.1797752808988764
15-846-7959,Zucchini,Fruits & Vegetables,47-026-0505,Vidoo,98,14,11,2.5,2024-04-17,2024-12-01,2025-10-23,6251 Eliot Hill,48,38,Discontinued,Not_Expired,46,508,245.0,554,0.08303249097472924
47-843-8207,Cauliflower,Fruits & Vegetables,55-838-9088,Cogilith,34,92,26,2.5,2024-09-01,2024-04-10,2025-10-18,01 Northfield Road,28,71,Active,Not_Expired,41,371,85.0,412,0.09951456310679611
99-961-0767,Heavy Cream,Dairy,78-954-5649,Tambee,85,15,30,4.0,2024-04-16,2024-10-25,2025-10-23,40113 Blaine Place,95,63,Active,Not_Expired,46,509,340.0,555,0.08288288288288288
68-636-4774,Carrot,Fruits & Vegetables,40-436-0171,Gevee,18,50,77,1.45,2024-11-03,2024-08-30,2025-12-08,7744 Oxford Pass,44,19,Active,Not_Expired,92,308,26.099999999999998,400,0.23
81-605-6246,Sardines,Seafood,62-086-0407,Shufflester,73,31,49,6.0,2025-01-26,2024-03-02,2025-11-12,65721 Caliangt Crossing,22,47,Discontinued,Not_Expired,66,224,438.0,290,0.22758620689655173
74-845-3299,Green Tea,Beverages,21-792-1000,Oyoyo,63,92,26,8.0,2024-08-18,2025-02-12,2025-10-22,2 Petterle Road,93,99,Active,Not_Expired,45,385,504.0,430,0.10465116279069768
36-383-3677,Corn Oil,Oils & Fats,88-020-6814,Centizu,32,38,23,2.5,2024-06-16,2024-05-29,2025-12-11,7 Anzinger Lane,52,11,Discontinued,Not_Expired,95,448,80.0,543,0.17495395948434622
23-395-3157,Vegetable Oil,Oils & Fats,48-538-8538,Tagtune,41,66,50,2.0,2025-02-18,2024-07-30,2025-12-03,74 Sugar Plaza,55,74,Backordered,Not_Expired,87,201,82.0,288,0.3020833333333333
66-312-5511,Anchovies,Seafood,99-553-6838,Skipfire,44,97,76,10.0,2024-05-27,2024-04-10,2025-11-18,959 Dorton Pass,80,33,Discontinued,Not_Expired,72,468,440.0,540,0.13333333333333333
98-499-2220,Parmesan Cheese,Dairy,69-666-2257,Skidoo,37,3,45,12.0,2024-10-25,2024-04-22,2025-11-29,27 School Court,39,28,Discontinued,Not_Expired,83,317,444.0,400,0.2075
72-780-6006,Sunflower Oil,Oils & Fats,81-292-4650,Voolith,87,24,19,2.5,2024-05-11,2024-12-13,2025-11-22,88721 Dawn Crossing,83,3,Discontinued,Not_Expired,76,484,217.5,560,0.1357142857142857
56-831-6199,Salmon,Seafood,99-680-2351,Innojam,49,48,62,15.0,2024-09-16,2024-02-25,2025-12-22,1247 Hoard Hill,96,37,Active,Not_Expired,106,356,735.0,462,0.22943722943722944
48-957-8596,Banana,Fruits & Vegetables,40-817-2222,Youfeed,95,25,91,53.82,2024-09-04,2024-04-24,2025-10-31,3825 Raven Avenue,87,5,Discontinued,Not_Expired,54,368,5112.9,422,0.12796208530805686
38-417-4656,White Sugar,Grains & Pulses,57-202-5756,Dazzlesphere,24,69,2,2.0,2024-10-05,2024-04-13,2025-10-21,1309 Elka Junction,20,20,Backordered,Not_Expired,44,337,48.0,381,0.11548556430446194
75-029-9003,Sourdough Bread,Bakery,61-917-4271,Eadel,34,42,86,4.0,2024-05-16,2024-10-07,2025-12-29,19180 Hagan Parkway,28,23,Discontinued,Not_Expired,113,479,136.0,592,0.19087837837837837
44-546-5713,Peach,Fruits & Vegetables,61-382-5182,Blogpad,94,69,68,4.0,2024-07-08,2025-01-16,2025-11-14,832 Goodland Alley,24,20,Discontinued,Not_Expired,68,426,376.0,494,0.13765182186234817
73-010-8323,Tuna,Seafood,80-622-6587,Tagcat,16,34,89,18.0,2024-12-26,2024-02-27,2025-12-13,811 Dapin Center,35,52,Backordered,Not_Expired,97,255,288.0,352,0.2755681818181818
58-063-8633,Bell Pepper,Fruits & Vegetables,21-932-5200,Skimia,50,3,88,4.5,2024-07-21,2024-06-30,2025-11-29,33424 Express Avenue,69,73,Discontinued,Not_Expired,83,413,225.0,496,0.16733870967741934
73-997-6251,Bell Pepper,Fruits & Vegetables,17-167-4304,Livetube,94,18,84,4.5,2025-01-04,2024-10-15,2025-12-05,1666 Dayton Terrace,44,49,Discontinued,Not_Expired,89,246,423.0,335,0.2656716417910448
47-554-5780,Haddock,Seafood,62-979-5038,Babbleopia,93,62,65,9.0,2024-06-09,2024-06-22,2025-11-20,1 Westport Crossing,78,87,Active,Not_Expired,74,455,837.0,529,0.13988657844990549
06-068-6793,Buttermilk,Dairy,94-958-6101,Twitterbeat,39,80,68,2.5,2024-07-20,2024-08-06,2025-10-25,25 Nancy Place,46,54,Discontinued,Not_Expired,48,414,97.5,462,0.1038961038961039
28-824-9017,Trout,Seafood,93-712-3934,Flipbug,19,94,17,11.5,2024-08-22,2024-06-08,2025-11-26,4 Jay Terrace,96,74,Discontinued,Not_Expired,80,381,218.5,461,0.1735357917570499
08-940-8578,Onion,Fruits & Vegetables,37-686-1726,Oba,34,29,65,2.0,2024-05-03,2024-10-04,2025-11-14,74 Menomonie Point,90,23,Discontinued,Not_Expired,68,492,68.0,560,0.12142857142857143
30-996-2526,Green Beans,Fruits & Vegetables,30-942-0054,Izio,86,90,39,2.1,2024-10-20,2024-02-28,2025-12-07,77 Monterey Avenue,98,85,Active,Not_Expired,91,322,180.6,413,0.22033898305084745
44-552-3909,Pear,Fruits & Vegetables,80-863-1186,Riffwire,61,50,9,4.5,2024-10-08,2024-02-26,2025-10-14,6 Charing Cross Circle,24,92,Active,Not_Expired,37,334,274.5,371,0.09973045822102426
96-774-0457,Cod,Seafood,71-991-5737,Izio,56,50,80,8.0,2025-02-24,2024-03-12,2025-12-17,7369 Thackeray Drive,99,5,Discontinued,Not_Expired,101,195,448.0,296,0.34121621621621623
63-956-0739,Robusta Coffee,Beverages,17-123-1252,Jetwire,68,12,42,10.0,2024-12-05,2025-02-21,2025-12-30,6808 Chinook Parkway,39,6,Backordered,Not_Expired,114,276,680.0,390,0.2923076923076923
90-865-9150,Powdered Sugar,Grains & Pulses,58-053-4926,Kazu,28,24,97,2.5,2024-09-22,2024-05-12,2025-10-23,00029 Fisk Point,82,5,Discontinued,Not_Expired,46,350,70.0,396,0.11616161616161616
40-021-2400,Zucchini,Fruits & Vegetables,62-648-2577,Katz,29,18,86,2.5,2024-10-24,2024-11-16,2025-11-12,265 Columbus Way,53,69,Active,Not_Expired,66,318,72.5,384,0.171875
41-594-5069,Egg (Duck),Dairy,45-471-5053,Blogtags,77,1,41,1.0,2024-11-05,2025-02-05,2025-10-07,9 Clemons Hill,58,55,Discontinued,Not_Expired,30,306,77.0,336,0.08928571428571429
38-617-7226,Mushrooms,Fruits & Vegetables,91-215-9838,Bluezoom,65,42,62,6.3,2024-10-24,2024-06-19,2025-12-19,33145 Butterfield Avenue,54,2,Active,Not_Expired,103,318,409.5,421,0.24465558194774348
48-427-0551,Arabica Coffee,Beverages,01-900-4509,Jetpulse,13,55,77,20.0,2024-10-17,2024-12-16,2025-10-29,2 7th Center,67,68,Backordered,Not_Expired,52,325,260.0,377,0.13793103448275862
08-519-5579,Broccoli,Fruits & Vegetables,32-178-2765,Abatz,35,4,76,4.0,2024-08-09,2024-08-22,2025-11-24,89 Karstens Alley,90,30,Discontinued,Not_Expired,78,394,140.0,472,0.1652542372881356
80-441-7249,Wild Rice,Grains & Pulses,35-979-6839,Yoveo,98,30,39,10.0,2024-11-25,2024-04-14,2025-12-25,652 High Crossing Lane,31,26,Active,Not_Expired,109,286,980.0,395,0.2759493670886076
88-602-8210,Avocado Oil,Oils & Fats,26-411-9126,Skajo,99,96,39,10.0,2024-06-22,2024-06-19,2025-12-15,042 Di Loreto Court,94,89,Backordered,Not_Expired,99,442,990.0,541,0.18299445471349354
93-571-7294,Sushi Rice,Grains & Pulses,77-842-0920,Quire,78,94,7,4.35,2024-09-06,2024-11-03,2025-11-19,76 Fisk Park,69,40,Backordered,Not_Expired,73,366,339.29999999999995,439,0.1662870159453303
98-909-9395,Cottage Cheese,Dairy,74-119-5491,Feedfire,67,98,92,5.0,2024-04-22,2024-08-31,2025-12-20,43 Heath Street,35,98,Backordered,Not_Expired,104,503,335.0,607,0.171334431630972
28-107-4953,Chocolate Biscuit,Bakery,01-165-8830,Babbleblab,53,19,94,5.0,2024-03-29,2024-11-12,2025-11-21,29755 Daystar Street,82,56,Discontinued,Not_Expired,75,527,265.0,602,0.12458471760797342
29-741-8132,Kale,Fruits & Vegetables,49-384-4540,Blogpad,47,22,69,4.0,2024-03-02,2024-07-14,2025-12-09,85 Farwell Parkway,26,59,Backordered,Not_Expired,93,554,188.0,647,0.1437403400309119
48-789-9187,Peach,Fruits & Vegetables,95-944-5323,Browsetype,45,79,95,4.0,2024-12-06,2024-06-26,2026-01-04,41 Stephen Crossing,84,62,Backordered,Not_Expired,119,275,180.0,394,0.3020304568527919
48-193-1199,Canola Oil,Oils & Fats,63-924-5144,Omba,46,51,92,2.3,2024-05-07,2024-12-24,2026-01-01,339 Paget Place,47,25,Discontinued,Not_Expired,116,488,105.8,604,0.19205298013245034
66-854-5736,Kiwi,Fruits & Vegetables,98-591-1051,Vitz,63,57,11,5.8,2025-01-11,2024-12-23,2025-11-27,50880 Nobel Road,20,100,Discontinued,Not_Expired,81,239,365.4,320,0.253125
19-323-0506,Halibut,Seafood,28-977-3789,Skidoo,68,43,96,20.0,2024-11-17,2024-04-28,2025-10-14,5 Ohio Lane,75,35,Backordered,Not_Expired,37,294,1360.0,331,0.11178247734138973
79-350-5841,Jasmine Rice,Grains & Pulses,81-676-3345,Gabvine,33,44,89,4.75,2024-03-15,2024-09-05,2025-12-15,75 Cascade Avenue,93,19,Discontinued,Not_Expired,99,541,156.75,640,0.1546875
68-973-8812,Sweet Potato,Fruits & Vegetables,31-955-7362,Yodo,44,77,45,2.0,2024-07-27,2024-06-22,2025-12-24,55 Cherokee Circle,89,64,Discontinued,Not_Expired,108,407,88.0,515,0.20970873786407768
67-382-4435,Green Beans,Fruits & Vegetables,49-901-0828,Fivespan,99,37,74,2.1,2024-07-25,2024-12-21,2025-10-30,92 Bartelt Terrace,46,46,Active,Not_Expired,53,409,207.9,462,0.11471861471861472
12-828-1063,Mozzarella Cheese,Dairy,48-707-5857,Buzzdog,36,82,85,7.1,2024-04-28,2024-03-29,2025-12-22,018 Oxford Crossing,27,67,Discontinued,Not_Expired,106,497,255.6,603,0.175787728026534
27-269-5260,Pineapple,Fruits & Vegetables,54-724-8610,Rhyloo,14,81,65,3.5,2024-11-17,2024-03-15,2025-11-30,1661 Springview Terrace,74,84,Active,Not_Expired,84,294,49.0,378,0.2222222222222222
85-835-3445,Egg (Goose),Dairy,13-433-4930,Gigashots,50,93,37,2.45,2025-01-11,2024-03-02,2025-11-08,288 Fair Oaks Place,78,79,Backordered,Not_Expired,62,239,122.50000000000001,301,0.2059800664451827
22-849-2551,Mushrooms,Fruits & Vegetables,14-231-9135,Izio,34,1,79,6.2,2024-06-12,2024-12-20,2025-11-18,81533 John Wall Court,58,36,Discontinued,Not_Expired,72,452,210.8,524,0.13740458015267176
34-538-1180,Sour Cream,Dairy,40-907-4937,Voonder,29,39,80,4.0,2024-05-29,2024-11-03,2025-10-22,19 Aberg Trail,23,85,Backordered,Not_Expired,45,466,116.0,511,0.08806262230919765
06-503-5891,Egg (Goose),Dairy,19-098-2529,Babblestorm,40,22,74,2.45,2024-03-22,2024-09-23,2025-10-15,49646 Derek Lane,76,70,Backordered,Not_Expired,38,534,98.0,572,0.06643356643356643
68-977-2498,Grapes,Fruits & Vegetables,26-222-1156,Skinix,88,99,41,5.5,2024-07-30,2024-05-20,2025-10-15,6482 Ramsey Alley,93,99,Backordered,Not_Expired,38,404,484.0,442,0.08597285067873303
93-682-2069,Lime,Fruits & Vegetables,60-038-7810,Roomm,76,39,15,2.0,2024-12-06,2024-06-23,2026-01-02,2718 Londonderry Plaza,77,70,Backordered,Not_Expired,117,275,152.0,392,0.29846938775510207
99-543-5039,Lemon,Fruits & Vegetables,63-683-7396,Livetube,65,88,20,2.5,2025-01-28,2024-11-20,2025-10-09,71796 Waubesa Terrace,89,37,Backordered,Not_Expired,32,222,162.5,254,0.12598425196850394
71-954-4501,Anchovies,Seafood,26-135-6134,Quatz,66,49,41,10.0,2024-06-27,2024-10-08,2025-11-19,290 Rusk Avenue,27,37,Discontinued,Not_Expired,73,437,660.0,510,0.14313725490196078
61-827-4098,Cod,Seafood,34-850-0377,Devbug,23,42,87,8.0,2025-02-01,2024-07-15,2025-11-02,29992 Warrior Center,63,5,Backordered,Not_Expired,56,218,184.0,274,0.20437956204379562
70-542-4269,Gouda Cheese,Dairy,27-772-7906,Gigazoom,41,22,11,7.0,2024-06-19,2024-04-23,2025-10-10,7 Victoria Hill,86,30,Active,Not_Expired,33,445,287.0,478,0.06903765690376569
94-029-2717,Broccoli,Fruits & Vegetables,37-878-9392,Jetpulse,40,8,98,4.0,2024-07-26,2025-02-06,2025-11-03,071 Nobel Circle,86,12,Discontinued,Not_Expired,57,408,160.0,465,0.12258064516129032
22-760-4605,Yogurt,Dairy,01-495-9336,Bubblemix,86,20,67,1.75,2025-02-12,2024-07-07,2025-10-07,09264 Forest Dale Drive,83,82,Discontinued,Not_Expired,30,207,150.5,237,0.12658227848101267
48-289-0604,Vegetable Oil,Oils & Fats,94-261-1193,Browseblab,18,72,71,2.0,2024-05-05,2024-08-12,2025-12-27,5 Colorado Park,25,81,Active,Not_Expired,111,490,36.0,601,0.18469217970049917
86-672-4191,Egg (Goose),Dairy,79-219-8469,Einti,88,22,61,2.5,2025-01-04,2024-09-29,2025-12-14,18 Troy Avenue,54,100,Discontinued,Not_Expired,98,246,220.0,344,0.28488372093023256
46-436-5351,Green Tea,Beverages,07-471-0050,Fiveclub,80,54,21,8.5,2024-08-24,2024-09-30,2025-10-09,226 Calypso Road,81,37,Active,Not_Expired,32,379,680.0,411,0.07785888077858881
08-196-2703,Peas,Fruits & Vegetables,34-315-1199,Youbridge,100,52,2,3.0,2024-03-08,2024-11-29,2025-10-12,56 Esker Park,86,70,Backordered,Not_Expired,35,548,300.0,583,0.060034305317324184
85-212-2729,Egg (Turkey),Dairy,58-226-6435,Browsecat,42,94,79,2.5,2024-12-17,2024-12-21,2025-12-28,93 Longview Junction,61,92,Backordered,Not_Expired,112,264,105.0,376,0.2978723404255319
49-526-7806,Kale,Fruits & Vegetables,66-973-4855,Yodoo,77,52,28,4.0,2024-12-19,2024-11-19,2025-11-18,6744 Helena Pass,48,43,Active,Not_Expired,72,262,308.0,334,0.2155688622754491
13-888-0149,Lime,Fruits & Vegetables,09-902-6272,Shufflebeat,75,18,65,2.0,2025-02-17,2024-12-30,2025-11-05,1 Logan Road,32,92,Active,Not_Expired,59,202,150.0,261,0.2260536398467433
69-834-2874,Oatmeal Biscuit,Bakery,51-600-6076,Skajo,28,62,81,5.0,2024-03-27,2024-06-25,2025-10-20,39 Oxford Drive,28,30,Discontinued,Not_Expired,43,529,140.0,572,0.07517482517482517
15-679-3935,Grapes,Fruits & Vegetables,35-906-1010,Jabbersphere,22,69,87,5.5,2025-02-09,2024-06-15,2025-11-29,95 Garrison Plaza,34,26,Backordered,Not_Expired,83,210,121.0,293,0.2832764505119454
02-484-0206,Short Grain Rice,Grains & Pulses,62-011-9357,Quatz,64,97,91,3.0,2024-11-25,2024-08-20,2025-12-04,60 Main Pass,48,100,Active,Not_Expired,88,286,192.0,374,0.23529411764705882
51-273-4240,Multigrain Bread,Bakery,32-506-0556,Devpulse,85,57,25,3.5,2025-02-18,2024-09-26,2025-12-18,7 Prairieview Place,30,42,Discontinued,Not_Expired,102,201,297.5,303,0.33663366336633666
24-975-4231,Green Beans,Fruits & Vegetables,99-145-4924,Jayo,31,61,28,2.1,2024-03-10,2024-07-09,2025-12-27,62494 Longview Drive,55,70,Active,Not_Expired,111,546,65.10000000000001,657,0.1689497716894977
45-852-2446,Salmon,Seafood,37-567-5710,Fanoodle,73,12,28,15.0,2024-09-15,2024-06-08,2025-10-09,56 Petterle Circle,89,92,Active,Not_Expired,32,357,1095.0,389,0.08226221079691516
73-567-6194,Whipped Cream,Dairy,81-927-7236,Yakitri,76,81,85,4.0,2024-03-04,2024-12-10,2025-10-11,069 Basil Center,65,68,Active,Not_Expired,34,552,304.0,586,0.05802047781569966
19-214-5762,Pear,Fruits & Vegetables,88-108-3774,Gigashots,41,52,75,4.5,2024-04-06,2024-04-24,2025-10-31,7 Bonner Terrace,57,62,Backordered,Not_Expired,54,519,184.5,573,0.09424083769633508
77-959-1018,Lettuce,Fruits & Vegetables,00-912-3545,Gigabox,22,22,65,2.0,2025-01-15,2024-04-30,2025-12-13,03 Ryan Circle,62,78,Backordered,Not_Expired,97,235,44.0,332,0.2921686746987952
93-772-3085,Banana,Fruits & Vegetables,61-807-0746,Edgetag,39,19,18,13.99,2024-03-30,2024-07-18,2025-11-14,07359 Porter Park,58,90,Active,Not_Expired,68,526,545.61,594,0.11447811447811448
58-229-1358,Cream,Dairy,66-883-2383,Bubblebox,21,24,2,2.35,2024-04-05,2024-09-11,2025-12-07,1 Lillian Plaza,87,36,Backordered,Not_Expired,91,520,49.35,611,0.14893617021276595
41-538-3129,Digestive Biscuit,Bakery,91-589-9007,Devshare,77,79,65,4.0,2024-09-01,2024-03-17,2025-12-10,2 Carioca Crossing,62,75,Backordered,Not_Expired,94,371,308.0,465,0.2021505376344086
80-371-3695,Cottage Cheese,Dairy,42-254-7371,Divape,89,42,76,5.0,2024-12-15,2024-11-30,2025-12-07,163 Esch Pass,94,81,Backordered,Not_Expired,91,266,445.0,357,0.2549019607843137
35-299-0889,Coconut Oil,Oils & Fats,16-776-9987,Gevee,33,78,79,5.0,2024-11-05,2024-07-11,2025-12-03,95 Packers Lane,60,25,Discontinued,Not_Expired,87,306,165.0,393,0.22137404580152673
57-562-2358,Black Coffee,Beverages,22-644-6447,Quamba,37,94,76,15.0,2024-06-17,2025-01-19,2025-10-30,00 6th Parkway,94,66,Backordered,Not_Expired,53,447,555.0,500,0.106
99-894-4351,White Sugar,Grains & Pulses,45-602-6533,Devpoint,29,54,54,2.0,2024-10-27,2025-02-24,2025-11-18,185 Saint Paul Road,58,63,Backordered,Not_Expired,72,315,58.0,387,0.18604651162790697
19-112-1616,Lettuce,Fruits & Vegetables,55-251-3001,Quamba,88,56,72,2.0,2025-01-12,2024-04-12,2025-12-10,7698 Logan Drive,25,36,Active,Not_Expired,94,238,176.0,332,0.28313253012048195
06-996-3221,Evaporated Milk,Dairy,97-821-7402,Buzzshare,11,9,65,2.0,2024-10-13,2024-12-04,2025-10-23,579 Schlimgen Alley,48,96,Discontinued,Not_Expired,46,329,22.0,375,0.12266666666666666
85-207-4164,Eggplant,Fruits & Vegetables,07-067-3439,Tanoodle,97,20,72,3.0,2024-02-29,2025-02-06,2025-11-17,41 Comanche Park,29,59,Backordered,Not_Expired,71,556,291.0,627,0.11323763955342903
62-816-8794,Rice Flour,Grains & Pulses,56-110-5754,Photobug,15,76,81,2.0,2024-11-16,2024-06-17,2025-12-30,04 Blaine Lane,90,26,Backordered,Not_Expired,114,295,30.0,409,0.2787286063569682
74-818-3306,Spinach,Fruits & Vegetables,75-536-2986,Eabox,45,70,98,2.45,2024-08-10,2024-07-27,2025-11-08,62 Thackeray Center,25,39,Backordered,Not_Expired,62,393,110.25000000000001,455,0.13626373626373625
43-851-9440,Lime,Fruits & Vegetables,67-674-0287,Camido,14,75,19,1.9,2024-12-24,2024-05-11,2025-11-01,4033 Sloan Hill,100,84,Backordered,Not_Expired,55,257,26.599999999999998,312,0.1762820512820513
63-897-8088,Zucchini,Fruits & Vegetables,82-313-4469,Skibox,63,56,33,2.5,2025-01-09,2024-06-07,2025-12-10,7944 Elgar Alley,35,16,Backordered,Not_Expired,94,241,157.5,335,0.28059701492537314
57-167-0669,Haddock,Seafood,30-934-3251,Rhybox,19,99,78,9.0,2024-11-21,2025-02-17,2025-10-16,1005 Lyons Junction,29,54,Discontinued,Not_Expired,39,290,171.0,329,0.11854103343465046
01-050-2246,Grapes,Fruits & Vegetables,80-462-5807,Gabspot,99,68,1,5.5,2024-07-13,2024-02-25,2025-11-01,38 Esch Pass,59,16,Discontinued,Not_Expired,55,421,544.5,476,0.11554621848739496
48-242-8445,Plum,Fruits & Vegetables,84-941-3034,Mybuzz,40,3,5,4.0,2024-03-04,2024-06-15,2025-12-27,29 Vera Drive,45,69,Discontinued,Not_Expired,111,552,160.0,663,0.167420814479638
25-353-2067,Papaya,Fruits & Vegetables,01-210-3485,Brightbean,81,16,69,4.3,2025-01-06,2024-08-04,2025-12-16,59449 Sherman Parkway,23,96,Backordered,Not_Expired,100,244,348.3,344,0.29069767441860467
63-874-9747,Orange,Fruits & Vegetables,22-506-4911,Oloo,36,59,90,3.0,2024-07-08,2024-12-09,2025-12-25,183 Buell Park,25,60,Discontinued,Not_Expired,109,426,108.0,535,0.20373831775700935
29-436-6570,Digestive Biscuit,Bakery,12-140-7809,Quatz,61,8,45,4.0,2024-06-20,2024-09-27,2025-11-08,30590 Bowman Alley,73,64,Discontinued,Not_Expired,62,444,244.0,506,0.1225296442687747
88-408-0310,Corn Oil,Oils & Fats,91-002-3027,Flipopia,50,40,69,2.5,2024-06-30,2024-03-31,2025-10-16,5 Mesta Center,28,98,Active,Not_Expired,39,434,125.0,473,0.0824524312896406
80-227-6886,Garlic,Fruits & Vegetables,91-632-7343,Layo,33,4,31,7.0,2024-03-13,2025-01-12,2025-12-14,4374 Corry Terrace,46,92,Active,Not_Expired,98,543,231.0,641,0.15288611544461778
22-141-9798,White Sugar,Grains & Pulses,59-849-9942,Photobean,47,7,63,2.0,2024-05-18,2024-09-20,2025-10-10,6 Nobel Junction,29,20,Backordered,Not_Expired,33,477,94.0,510,0.06470588235294118
61-607-7622,Egg (Duck),Dairy,77-175-2969,Zoonoodle,23,38,25,1.0,2024-05-13,2025-02-21,2025-11-06,329 Helena Park,84,78,Discontinued,Not_Expired,60,482,23.0,542,0.11070110701107011
67-130-4114,Bell Pepper,Fruits & Vegetables,53-718-1768,Devcast,84,26,37,4.5,2024-04-15,2024-02-27,2025-12-28,9327 Hanover Way,46,67,Backordered,Not_Expired,112,510,378.0,622,0.18006430868167203
49-861-7823,Coconut,Fruits & Vegetables,22-152-0111,Skippad,99,8,27,5.0,2024-07-16,2024-07-13,2025-12-17,26 Graceland Circle,41,50,Discontinued,Not_Expired,101,418,495.0,519,0.19460500963391136
14-489-8669,All-Purpose Flour,Grains & Pulses,28-436-5158,Wikibox,54,69,68,1.75,2024-07-24,2024-11-05,2025-12-06,21629 Burrows Pass,77,56,Discontinued,Not_Expired,90,410,94.5,500,0.18
91-848-0606,Onion,Fruits & Vegetables,68-836-0350,Skyble,39,22,73,2.0,2024-06-11,2024-07-23,2025-11-10,13 Corscot Hill,60,2,Active,Not_Expired,64,453,78.0,517,0.12379110251450677
02-888-9412,Cauliflower,Fruits & Vegetables,22-307-4653,Photobug,95,66,69,2.48,2024-06-08,2024-03-28,2025-11-08,880 Calypso Road,92,72,Backordered,Not_Expired,62,456,235.6,518,0.11969111969111969
12-998-3882,Egg (Turkey),Dairy,06-151-9076,Bluezoom,76,54,76,2.5,2024-10-01,2024-08-17,2025-11-17,94862 Beilfuss Terrace,69,27,Backordered,Not_Expired,71,341,190.0,412,0.17233009708737865
81-573-0943,Egg (Chicken),Dairy,07-754-2313,Topiclounge,22,58,2,0.2,2025-02-07,2024-06-28,2025-11-24,20 Marcy Circle,33,68,Active,Not_Expired,78,212,4.4,290,0.2689655172413793
44-368-7112,Corn Oil,Oils & Fats,85-978-7855,Devbug,28,32,71,2.5,2024-12-22,2024-05-02,2025-12-24,82 Hintze Court,32,49,Discontinued,Not_Expired,108,259,70.0,367,0.29427792915531337
57-763-5501,Cod,Seafood,25-790-1641,Kwimbee,72,29,10,8.0,2024-03-06,2024-04-07,2025-12-22,46 Colorado Place,54,38,Discontinued,Not_Expired,106,550,576.0,656,0.16158536585365854
58-946-5152,Bread Flour,Grains & Pulses,42-201-4328,Avaveo,11,77,7,1.5,2024-10-26,2024-11-05,2025-10-31,06 Lake View Trail,77,46,Backordered,Not_Expired,54,316,16.5,370,0.14594594594594595
79-494-2472,Green Beans,Fruits & Vegetables,04-391-8892,Kanoodle,42,48,18,2.0,2025-01-09,2024-04-19,2025-12-12,1615 Bellgrove Crossing,39,57,Active,Not_Expired,96,241,84.0,337,0.28486646884273
87-423-8486,Powdered Sugar,Grains & Pulses,12-947-4739,Mybuzz,63,4,46,2.5,2024-08-17,2024-03-21,2025-12-10,5 Homewood Street,40,69,Discontinued,Not_Expired,94,386,157.5,480,0.19583333333333333
13-202-4809,Garlic,Fruits & Vegetables,24-281-7685,Katz,27,22,89,7.0,2024-05-01,2024-07-28,2025-11-05,6195 Monterey Center,91,77,Discontinued,Not_Expired,59,494,189.0,553,0.10669077757685352
75-672-4378,Pomegranate,Fruits & Vegetables,20-103-9525,Eare,62,40,86,6.0,2024-07-15,2024-11-16,2025-10-23,4 Esch Point,45,86,Backordered,Not_Expired,46,419,372.0,465,0.0989247311827957
60-632-8752,Chocolate Biscuit,Bakery,07-948-8632,Trunyx,96,16,48,5.0,2024-11-04,2024-04-04,2025-10-07,48 Golf View Pass,45,68,Active,Not_Expired,30,307,480.0,337,0.08902077151335312
